episode, 	score, 	total_loss, 	actor_loss, 	critic_loss, 	entropy
23947, 	0.100000, 	0.099167, 	-0.015981, 	0.001152, 	0.823220
23948, 	0.100000, 	0.357922, 	-0.089031, 	0.004470, 	0.824710
23949, 	0.200000, 	0.557186, 	-0.082418, 	0.006397, 	0.825314
23950, 	0.100000, 	0.638221, 	-0.021141, 	0.006594, 	0.821437
23951, 	2.200000, 	0.795497, 	-0.054047, 	0.008496, 	0.797450
23952, 	0.100000, 	0.673680, 	-0.040588, 	0.007143, 	0.798939
23953, 	0.100000, 	0.781594, 	-0.028450, 	0.008101, 	0.800495
23954, 	0.100000, 	0.897640, 	-0.025114, 	0.009228, 	0.801210
23955, 	0.300000, 	0.921526, 	-0.101369, 	0.010230, 	0.801846
23956, 	0.000000, 	0.310267, 	-0.037332, 	0.003477, 	0.801824
23957, 	2.100000, 	0.957363, 	-0.107957, 	0.010654, 	0.792895
23958, 	2.600000, 	3.255758, 	-0.031480, 	0.032873, 	0.789741
23959, 	0.200000, 	0.435773, 	-0.017218, 	0.004531, 	0.790322
23960, 	0.300000, 	1.651000, 	-0.134477, 	0.017856, 	0.792486
23961, 	0.600000, 	0.908935, 	-0.062249, 	0.009713, 	0.791213
23962, 	0.100000, 	1.919821, 	-0.039703, 	0.019596, 	0.791829
23963, 	2.600000, 	3.236814, 	-0.163482, 	0.034004, 	0.796233
23964, 	1.600000, 	1.338143, 	-0.063053, 	0.014013, 	0.793737
23965, 	0.100000, 	0.398488, 	-0.007145, 	0.004057, 	0.796255
23966, 	1.700000, 	0.611408, 	-0.027842, 	0.006393, 	0.793059
23967, 	0.900000, 	1.764801, 	-0.088321, 	0.018532, 	0.791396
23968, 	2.300000, 	1.805675, 	-0.151981, 	0.019577, 	0.797700
23969, 	1.590000, 	2.531000, 	-0.111521, 	0.026426, 	0.802343
23970, 	0.100000, 	1.229016, 	-0.031028, 	0.012601, 	0.804676
23971, 	0.900000, 	1.251897, 	0.001761, 	0.012502, 	0.813520
23972, 	0.300000, 	0.876450, 	-0.008125, 	0.008847, 	0.815894
23973, 	0.400000, 	0.349157, 	-0.041858, 	0.003911, 	0.824569
23974, 	0.600000, 	1.737796, 	-0.159337, 	0.018972, 	0.820279
23975, 	0.300000, 	1.393472, 	-0.012327, 	0.014059, 	0.816948
23976, 	2.600000, 	3.190226, 	-0.542800, 	0.037331, 	0.822010
23977, 	2.700000, 	3.322021, 	-0.008335, 	0.033304, 	0.816673
23978, 	0.200000, 	1.220397, 	-0.045587, 	0.012661, 	0.820894
23979, 	2.100000, 	0.131599, 	-0.035029, 	0.001667, 	0.821946
23980, 	0.600000, 	0.516625, 	-0.010437, 	0.005271, 	0.827163
23981, 	1.000000, 	0.715690, 	0.000445, 	0.007153, 	0.827231
23982, 	2.500000, 	1.267762, 	-0.054068, 	0.013219, 	0.823364
23983, 	0.100000, 	0.098886, 	0.013948, 	0.000850, 	0.827151
23984, 	0.100000, 	0.026044, 	-0.017035, 	0.000432, 	0.832130
23985, 	2.600000, 	3.414571, 	-0.032604, 	0.034473, 	0.831794
23986, 	0.100000, 	2.603428, 	-0.123632, 	0.027271, 	0.832284
23987, 	0.200000, 	1.603856, 	-0.054792, 	0.016587, 	0.833636
23988, 	0.500000, 	0.657159, 	-0.029881, 	0.006871, 	0.832902
23989, 	0.000000, 	0.640053, 	-0.001016, 	0.006412, 	0.833557
23990, 	0.100000, 	0.313554, 	-0.121807, 	0.004354, 	0.838765
23991, 	0.190000, 	0.535788, 	0.003120, 	0.005328, 	0.843874
23992, 	0.000000, 	0.626686, 	0.007331, 	0.006194, 	0.846594
23993, 	0.100000, 	0.369996, 	0.007678, 	0.003624, 	0.849560
23994, 	0.000000, 	0.323597, 	-0.029168, 	0.003529, 	0.849612
23995, 	0.100000, 	0.107640, 	-0.005312, 	0.001130, 	0.849010
23996, 	1.000000, 	0.501811, 	-0.100387, 	0.006023, 	0.832491
23997, 	0.100000, 	0.070278, 	-0.147958, 	0.002183, 	0.835891
23998, 	0.000000, 	0.528812, 	-0.010731, 	0.005396, 	0.835630
23999, 	0.500000, 	0.267781, 	0.005725, 	0.002621, 	0.835467
24000, 	1.800000, 	0.154915, 	0.003418, 	0.001516, 	0.832985
24001, 	0.200000, 	1.055740, 	-0.032953, 	0.010888, 	0.834718
24002, 	0.100000, 	0.266522, 	-0.003932, 	0.002705, 	0.836516
24003, 	1.400000, 	0.783794, 	-0.024474, 	0.008084, 	0.834193
24004, 	2.600000, 	2.862506, 	-0.044998, 	0.029076, 	0.840211
24005, 	0.100000, 	0.425095, 	-0.036421, 	0.004616, 	0.841364
24006, 	0.200000, 	0.090297, 	0.057975, 	0.000324, 	0.845281
24007, 	0.100000, 	0.066302, 	-0.005870, 	0.000723, 	0.852337
24008, 	0.600000, 	0.898448, 	-0.049582, 	0.009481, 	0.853313
24009, 	1.900000, 	0.391861, 	-0.041640, 	0.004336, 	0.857723
24010, 	0.900000, 	0.081184, 	0.002462, 	0.000788, 	0.860192
24011, 	1.600000, 	0.432441, 	-0.022417, 	0.004549, 	0.866716
24012, 	0.100000, 	0.679007, 	-0.075260, 	0.007544, 	0.870820
24013, 	0.100000, 	1.038909, 	-0.001691, 	0.010407, 	0.875478
24014, 	0.800000, 	0.645474, 	-0.075072, 	0.007206, 	0.875593
24015, 	0.000000, 	0.555755, 	-0.022313, 	0.005782, 	0.875324
24016, 	0.100000, 	0.063134, 	0.001416, 	0.000618, 	0.875534
24017, 	0.900000, 	0.997624, 	-0.062135, 	0.010598, 	0.874110
24018, 	0.100000, 	0.047476, 	0.003581, 	0.000440, 	0.876123
24019, 	0.200000, 	0.028786, 	0.007837, 	0.000210, 	0.878806
24020, 	2.590000, 	1.117277, 	-0.102773, 	0.012201, 	0.872564
24021, 	1.200000, 	-0.038879, 	-0.137954, 	0.000992, 	0.869283
24022, 	1.900000, 	1.250430, 	0.092135, 	0.011584, 	0.858743
24023, 	2.600000, 	3.017713, 	-0.431189, 	0.034490, 	0.860556
24024, 	2.700000, 	3.202386, 	-0.087480, 	0.032900, 	0.853184
24025, 	0.200000, 	2.067428, 	-0.173241, 	0.022408, 	0.856354
24026, 	0.200000, 	1.184486, 	-0.195937, 	0.013805, 	0.858038
24027, 	2.600000, 	2.802637, 	-0.066345, 	0.028691, 	0.855056
24028, 	0.100000, 	2.826849, 	-0.293109, 	0.031200, 	0.857487
24029, 	0.100000, 	1.081476, 	0.016350, 	0.010652, 	0.857665
24030, 	1.000000, 	1.363325, 	-0.075932, 	0.014393, 	0.861970
24031, 	2.600000, 	3.302523, 	-0.083483, 	0.033861, 	0.855048
24032, 	1.300000, 	0.523195, 	-0.014377, 	0.005377, 	0.852040
24033, 	2.600000, 	3.569492, 	0.002519, 	0.035671, 	0.850834
24034, 	2.000000, 	1.401014, 	-0.091529, 	0.014926, 	0.850832
24035, 	0.300000, 	0.096783, 	0.008409, 	0.000885, 	0.855126
24036, 	0.400000, 	0.537772, 	-0.020662, 	0.005585, 	0.857978
24037, 	0.400000, 	1.976092, 	-0.257347, 	0.022335, 	0.863557
24038, 	0.300000, 	0.589341, 	-0.008321, 	0.005977, 	0.860581
24039, 	0.900000, 	1.740032, 	-0.147723, 	0.018878, 	0.863489
24040, 	2.600000, 	1.027875, 	-0.126937, 	0.011549, 	0.873873
24041, 	0.200000, 	1.043380, 	-0.080669, 	0.011241, 	0.876123
24042, 	2.000000, 	2.693352, 	-0.214346, 	0.029078, 	0.874352
24043, 	2.600000, 	3.595269, 	-0.035448, 	0.036308, 	0.876748
24044, 	2.700000, 	3.387990, 	-0.149000, 	0.035371, 	0.880276
24045, 	0.200000, 	0.625704, 	-0.069963, 	0.006958, 	0.882204
24046, 	1.000000, 	1.478280, 	-0.079903, 	0.015583, 	0.882884
24047, 	1.700000, 	1.110411, 	-0.102002, 	0.012125, 	0.885795
24048, 	0.100000, 	0.025612, 	-0.002104, 	0.000278, 	0.888171
24049, 	1.300000, 	1.967935, 	-0.013154, 	0.019812, 	0.886378
24050, 	1.600000, 	0.404403, 	0.002612, 	0.004019, 	0.889919
24051, 	0.900000, 	0.216791, 	-0.003628, 	0.002205, 	0.898337
24052, 	2.600000, 	3.621918, 	0.002273, 	0.036197, 	0.903985
24053, 	0.300000, 	0.199253, 	-0.013685, 	0.002130, 	0.909684
24054, 	0.400000, 	1.309674, 	-0.062206, 	0.013720, 	0.917241
24055, 	0.500000, 	1.254997, 	-0.048992, 	0.013041, 	0.910219
24056, 	1.400000, 	0.040887, 	-0.059360, 	0.001003, 	0.917006
24057, 	0.100000, 	0.368311, 	0.015534, 	0.003529, 	0.920467
24058, 	0.300000, 	0.223337, 	0.051170, 	0.001723, 	0.926941
24059, 	2.600000, 	3.762604, 	-0.028625, 	0.037913, 	0.928795
24060, 	0.900000, 	0.311269, 	-0.011035, 	0.003224, 	0.933402
24061, 	2.200000, 	2.665395, 	-0.156746, 	0.028222, 	0.942073
24062, 	1.000000, 	0.113687, 	-0.025467, 	0.001392, 	0.942423
24063, 	0.500000, 	0.469768, 	0.056130, 	0.004137, 	0.946917
24064, 	0.400000, 	0.023055, 	-0.010730, 	0.000339, 	0.953455
24065, 	0.200000, 	1.326050, 	-0.046311, 	0.013725, 	0.955848
24066, 	0.000000, 	0.504584, 	-0.041503, 	0.005462, 	0.955501
24067, 	0.700000, 	1.210926, 	-0.061377, 	0.012724, 	0.950284
24068, 	0.200000, 	1.016405, 	-0.015970, 	0.010325, 	0.952711
24069, 	0.100000, 	0.087718, 	0.020735, 	0.000671, 	0.957348
24070, 	0.000000, 	0.389083, 	-0.090606, 	0.004798, 	0.959043
24071, 	0.100000, 	0.090419, 	0.019339, 	0.000712, 	0.961035
24072, 	0.100000, 	0.088994, 	0.010802, 	0.000783, 	0.961962
24073, 	0.100000, 	0.169591, 	-0.003778, 	0.001735, 	0.963122
24074, 	0.500000, 	0.559901, 	-0.064523, 	0.006245, 	0.962885
24075, 	0.100000, 	0.072557, 	0.029218, 	0.000434, 	0.963479
24076, 	0.000000, 	0.350172, 	-0.000613, 	0.003509, 	0.963766
24077, 	1.100000, 	1.060778, 	-0.056794, 	0.011177, 	0.951631
24078, 	0.100000, 	0.104352, 	-0.011759, 	0.001162, 	0.954137
24079, 	0.900000, 	0.111024, 	-0.005503, 	0.001166, 	0.956034
24080, 	1.290000, 	0.885838, 	-0.107280, 	0.009932, 	0.951133
24081, 	1.100000, 	1.094141, 	-0.039239, 	0.011335, 	0.944126
24082, 	0.100000, 	0.701694, 	-0.012625, 	0.007144, 	0.946693
24083, 	0.100000, 	1.744196, 	-0.139506, 	0.018838, 	0.949617
24084, 	0.600000, 	0.692146, 	-0.135566, 	0.008278, 	0.951499
24085, 	0.200000, 	0.908048, 	-0.018401, 	0.009265, 	0.952415
24086, 	0.100000, 	0.039715, 	-0.002316, 	0.000421, 	0.954109
24087, 	0.100000, 	0.016919, 	0.000048, 	0.000170, 	0.960995
24088, 	2.600000, 	3.211213, 	-0.061485, 	0.032728, 	0.963222
24089, 	1.600000, 	0.011976, 	-0.058003, 	0.000701, 	0.969640
24090, 	0.190000, 	0.654549, 	-0.094268, 	0.007489, 	0.970107
24091, 	0.100000, 	0.373658, 	-0.052559, 	0.004263, 	0.973572
24092, 	0.100000, 	1.039487, 	-0.118043, 	0.011576, 	0.975534
24093, 	1.200000, 	0.132810, 	0.002991, 	0.001299, 	0.976084
24094, 	2.600000, 	3.162015, 	-0.021448, 	0.031836, 	0.973652
24095, 	1.300000, 	1.831723, 	-0.319912, 	0.021517, 	0.976111
24096, 	0.700000, 	0.426330, 	-0.013710, 	0.004401, 	0.975125
24097, 	0.100000, 	0.336129, 	-0.006309, 	0.003425, 	0.976386
24098, 	0.400000, 	0.460278, 	-0.054855, 	0.005152, 	0.978174
24099, 	1.600000, 	0.147356, 	-0.003933, 	0.001514, 	0.971011
24100, 	1.200000, 	0.143518, 	-0.037970, 	0.001816, 	0.969063
24101, 	0.900000, 	0.141129, 	0.000495, 	0.001407, 	0.970628
24102, 	1.600000, 	0.094177, 	-0.049291, 	0.001436, 	0.969640
24103, 	0.700000, 	1.434796, 	0.026391, 	0.014085, 	0.972962
24104, 	2.200000, 	2.071019, 	-0.118136, 	0.021893, 	0.976866
24105, 	0.700000, 	0.016291, 	-0.007495, 	0.000239, 	0.980424
24106, 	0.100000, 	0.104465, 	-0.042159, 	0.001467, 	0.982763
24107, 	0.100000, 	0.916825, 	0.114406, 	0.008025, 	0.984299
24108, 	1.600000, 	0.065612, 	0.010288, 	0.000554, 	0.973166
24109, 	1.100000, 	0.227071, 	0.012705, 	0.002145, 	0.968035
24110, 	1.900000, 	0.230626, 	-0.003580, 	0.002343, 	0.975971
24111, 	1.800000, 	1.127091, 	-0.046629, 	0.011738, 	0.980617
24112, 	0.800000, 	0.845725, 	0.142431, 	0.007034, 	0.991434
24113, 	1.300000, 	1.868962, 	-0.100328, 	0.019694, 	0.996487
24114, 	0.690000, 	1.555252, 	-0.100094, 	0.016554, 	0.997680
24115, 	1.200000, 	1.395102, 	-0.079660, 	0.014749, 	0.996017
24116, 	0.200000, 	0.853951, 	-0.088247, 	0.009423, 	0.993941
24117, 	0.100000, 	1.078204, 	-0.139664, 	0.012180, 	0.991755
24118, 	0.100000, 	0.011152, 	-0.014662, 	0.000259, 	0.990685
24119, 	0.590000, 	0.083843, 	-0.035438, 	0.001194, 	0.985875
24120, 	0.100000, 	1.124898, 	-0.142059, 	0.012671, 	0.986351
24121, 	0.100000, 	0.023868, 	0.007578, 	0.000164, 	0.987234
24122, 	0.000000, 	0.596739, 	-0.044999, 	0.006418, 	0.987749
24123, 	0.800000, 	0.953793, 	-0.089328, 	0.010432, 	0.985745
24124, 	0.200000, 	1.464966, 	-0.180948, 	0.016460, 	0.985565
24125, 	0.500000, 	1.022487, 	-0.105253, 	0.011278, 	0.984328
24126, 	0.100000, 	0.583395, 	-0.097379, 	0.006809, 	0.987735
24127, 	0.500000, 	0.200899, 	-0.012088, 	0.002131, 	0.989144
24128, 	0.100000, 	0.639406, 	0.099552, 	0.005400, 	0.991578
24129, 	0.100000, 	1.376998, 	0.121042, 	0.012561, 	0.995650
24130, 	0.100000, 	-0.004433, 	-0.005183, 	0.000008, 	0.995045
24131, 	0.200000, 	0.539381, 	0.026897, 	0.005126, 	1.000441
24132, 	0.100000, 	0.097050, 	-0.004839, 	0.001020, 	1.012344
24133, 	0.100000, 	0.374564, 	0.028647, 	0.003460, 	1.016971
24134, 	0.090000, 	0.267350, 	-0.027248, 	0.002947, 	1.021528
24135, 	0.100000, 	0.219735, 	-0.015863, 	0.002357, 	1.025160
24136, 	0.090000, 	0.067693, 	0.000441, 	0.000674, 	1.028572
24137, 	0.300000, 	0.222199, 	-0.042381, 	0.002647, 	1.028380
24138, 	0.100000, 	0.162278, 	-0.037324, 	0.001997, 	1.030591
24139, 	0.100000, 	0.137558, 	-0.016920, 	0.001546, 	1.033569
24140, 	0.100000, 	0.011680, 	-0.088709, 	0.001005, 	1.036013
24141, 	0.100000, 	0.004373, 	-0.004213, 	0.000087, 	1.034384
24142, 	0.100000, 	0.032015, 	-0.007835, 	0.000400, 	1.034469
24143, 	1.600000, 	0.628716, 	-0.077981, 	0.007068, 	1.022735
24144, 	0.100000, 	1.223041, 	-0.064946, 	0.012881, 	1.023546
24145, 	0.100000, 	0.650385, 	-0.115540, 	0.007660, 	1.025130
24146, 	1.000000, 	0.783770, 	-0.081861, 	0.008657, 	1.023169
24147, 	0.000000, 	0.869926, 	-0.064807, 	0.009348, 	1.023528
24148, 	1.100000, 	1.461416, 	-0.109778, 	0.015713, 	1.014702
24149, 	0.090000, 	1.321765, 	-0.154449, 	0.014763, 	1.015491
24150, 	0.100000, 	1.250568, 	-0.073252, 	0.013239, 	1.016177
24151, 	0.100000, 	1.185069, 	-0.052533, 	0.012377, 	1.017734
24152, 	0.900000, 	1.036188, 	-0.094179, 	0.011305, 	1.014460
24153, 	2.600000, 	2.914378, 	-0.059827, 	0.029743, 	1.005662
24154, 	0.100000, 	2.613951, 	-0.125397, 	0.027394, 	1.006926
24155, 	0.900000, 	2.163852, 	-0.315207, 	0.024792, 	1.006919
24156, 	0.100000, 	2.395578, 	-0.191689, 	0.025874, 	1.007184
24157, 	1.800000, 	1.993632, 	-0.230088, 	0.022238, 	1.004842
24158, 	0.200000, 	2.067952, 	-0.279907, 	0.023480, 	1.004194
24159, 	0.300000, 	1.717323, 	-0.053052, 	0.017705, 	1.002334
24160, 	0.300000, 	0.905956, 	-0.083508, 	0.009896, 	1.003096
24161, 	0.100000, 	1.156576, 	-0.157311, 	0.013140, 	1.005515
24162, 	2.000000, 	2.266311, 	-0.153777, 	0.024202, 	1.003276
24163, 	1.500000, 	2.156715, 	-0.216216, 	0.023730, 	0.999767
24164, 	2.600000, 	3.455673, 	-0.140607, 	0.035964, 	0.993813
24165, 	1.300000, 	2.351310, 	-0.047273, 	0.023987, 	0.994889
24166, 	0.100000, 	1.018632, 	-0.292779, 	0.013115, 	0.996183
24167, 	0.100000, 	1.156950, 	-0.019973, 	0.011770, 	0.995006
24168, 	0.800000, 	1.831781, 	-0.149215, 	0.019811, 	0.991852
24169, 	0.100000, 	1.459343, 	-0.247077, 	0.017065, 	0.992741
24170, 	1.100000, 	0.566391, 	-0.013306, 	0.005798, 	0.984514
24171, 	0.000000, 	1.131223, 	-0.161209, 	0.012925, 	0.985736
24172, 	0.800000, 	0.795450, 	-0.040191, 	0.008357, 	0.985767
24173, 	0.590000, 	1.056359, 	-0.172923, 	0.012294, 	0.985594
24174, 	0.100000, 	0.537633, 	-0.039753, 	0.005775, 	0.982908
24175, 	0.500000, 	0.652542, 	-0.112845, 	0.007655, 	0.989022
24176, 	1.100000, 	0.985625, 	-0.095994, 	0.010817, 	0.981107
24177, 	2.600000, 	3.208211, 	-0.071896, 	0.032802, 	0.974751
24178, 	2.000000, 	1.042500, 	-0.139828, 	0.011824, 	0.974028
24179, 	0.600000, 	0.378920, 	-0.054351, 	0.004334, 	0.978817
24180, 	0.800000, 	1.215351, 	-0.109128, 	0.013246, 	0.977557
24181, 	2.300000, 	2.035619, 	-0.151054, 	0.021868, 	0.978317
24182, 	0.000000, 	0.958878, 	-0.071671, 	0.010306, 	0.978738
24183, 	0.090000, 	1.478540, 	-0.086456, 	0.015651, 	0.979998
24184, 	1.300000, 	1.406084, 	-0.049687, 	0.014559, 	0.980685
24185, 	2.090000, 	1.448336, 	-0.091968, 	0.015404, 	0.980291
24186, 	0.400000, 	0.086776, 	-0.005622, 	0.000925, 	0.983587
24187, 	0.500000, 	0.706955, 	-0.076247, 	0.007833, 	0.984816
24188, 	0.500000, 	1.151518, 	-0.071896, 	0.012235, 	0.981763
24189, 	1.300000, 	0.965328, 	-0.196658, 	0.011621, 	0.986888
24190, 	0.400000, 	0.206367, 	-0.045615, 	0.002521, 	0.986522
24191, 	2.600000, 	2.685703, 	-0.022182, 	0.027080, 	0.985793
24192, 	0.100000, 	0.838056, 	-0.048980, 	0.008871, 	0.989034
24193, 	0.100000, 	0.972670, 	-0.232451, 	0.012052, 	0.994205
24194, 	0.400000, 	0.067295, 	-0.019472, 	0.000869, 	0.996788
24195, 	0.300000, 	0.082794, 	-0.005936, 	0.000888, 	0.993523
24196, 	0.200000, 	1.069343, 	-0.084566, 	0.011540, 	0.992408
24197, 	0.100000, 	0.525816, 	-0.013764, 	0.005397, 	0.991702
24198, 	0.100000, 	0.155275, 	-0.035217, 	0.001906, 	0.992271
24199, 	0.600000, 	1.332775, 	-0.089369, 	0.014222, 	0.993189
24200, 	0.800000, 	0.815806, 	0.086669, 	0.007292, 	0.995200
24201, 	0.000000, 	0.585794, 	0.063970, 	0.005219, 	0.996192
24202, 	0.100000, 	1.187513, 	-0.065199, 	0.012528, 	0.999798
24203, 	0.000000, 	0.486494, 	-0.041309, 	0.005279, 	1.002128
24204, 	1.200000, 	0.025306, 	-0.026538, 	0.000519, 	1.002410
24205, 	0.100000, 	0.243897, 	0.007757, 	0.002362, 	1.000979
24206, 	2.000000, 	0.821275, 	-0.081331, 	0.009027, 	0.992716
24207, 	2.600000, 	3.178168, 	-0.097021, 	0.032753, 	0.985670
24208, 	1.200000, 	0.528445, 	-0.070518, 	0.005991, 	0.997259
24209, 	0.100000, 	0.815123, 	-0.072694, 	0.008879, 	1.000142
24210, 	1.300000, 	1.715080, 	-0.158475, 	0.018737, 	1.002059
24211, 	0.000000, 	0.960177, 	-0.198092, 	0.011584, 	1.002325
24212, 	0.000000, 	0.650863, 	-0.041464, 	0.006924, 	1.002430
24213, 	0.600000, 	1.390081, 	-0.067496, 	0.014577, 	1.009274
24214, 	0.000000, 	0.687741, 	-0.008260, 	0.006961, 	1.009863
24215, 	0.000000, 	1.126103, 	-0.055538, 	0.011817, 	1.010873
24216, 	0.100000, 	1.252620, 	-0.073135, 	0.013259, 	1.012696
24217, 	0.100000, 	0.012807, 	-0.002014, 	0.000149, 	1.015668
24218, 	2.600000, 	3.092422, 	-0.053837, 	0.031464, 	1.002283
24219, 	2.700000, 	2.847200, 	-0.061717, 	0.029090, 	1.004375
24220, 	0.300000, 	1.549737, 	-0.311489, 	0.018613, 	1.008668
24221, 	0.100000, 	0.534532, 	-0.076515, 	0.006111, 	1.007804
24222, 	2.000000, 	0.416966, 	-0.106110, 	0.005232, 	1.008601
24223, 	0.000000, 	0.850793, 	-0.040075, 	0.008910, 	1.009582
24224, 	0.500000, 	0.766832, 	-0.040528, 	0.008075, 	1.014408
24225, 	0.500000, 	0.102863, 	0.032164, 	0.000708, 	1.021583
24226, 	0.000000, 	0.545179, 	-0.059699, 	0.006050, 	1.022608
24227, 	1.800000, 	1.045517, 	-0.123302, 	0.011689, 	1.017118
24228, 	0.600000, 	1.488639, 	-0.180567, 	0.016693, 	1.010215
24229, 	0.500000, 	2.232375, 	-0.287460, 	0.025199, 	1.012562
24230, 	0.300000, 	1.209732, 	-0.057686, 	0.012675, 	1.009544
24231, 	0.700000, 	1.496389, 	-0.079991, 	0.015765, 	1.013134
24232, 	1.400000, 	0.488470, 	-0.011410, 	0.005000, 	0.997939
24233, 	0.900000, 	1.630081, 	-0.140251, 	0.017704, 	1.003153
24234, 	0.400000, 	1.912853, 	-0.098213, 	0.020112, 	1.008390
24235, 	0.400000, 	0.595917, 	-0.073085, 	0.006691, 	1.013582
24236, 	2.000000, 	0.401823, 	-0.111368, 	0.005133, 	1.019513
24237, 	0.700000, 	0.725368, 	-0.107118, 	0.008326, 	1.018478
24238, 	0.400000, 	1.934566, 	-0.147063, 	0.020817, 	1.020981
24239, 	0.400000, 	0.349264, 	-0.085756, 	0.004351, 	1.022417
24240, 	0.500000, 	0.633753, 	-0.068915, 	0.007028, 	1.024579
24241, 	0.300000, 	0.751200, 	-0.037539, 	0.007888, 	1.023166
24242, 	0.290000, 	0.017803, 	-0.001394, 	0.000193, 	1.025175
24243, 	0.400000, 	0.144698, 	-0.006247, 	0.001510, 	1.027149
24244, 	0.390000, 	0.856323, 	-0.086249, 	0.009427, 	1.024427
24245, 	0.600000, 	0.842121, 	-0.260375, 	0.011026, 	1.024349
24246, 	1.100000, 	2.000633, 	-0.156776, 	0.021575, 	1.020136
24247, 	0.100000, 	0.976701, 	-0.068360, 	0.010452, 	1.021772
24248, 	0.900000, 	0.372940, 	-0.040240, 	0.004133, 	1.021724
24249, 	0.000000, 	0.709829, 	-0.084588, 	0.007945, 	1.021581
24250, 	0.900000, 	1.607361, 	-0.123627, 	0.017311, 	1.018374
24251, 	2.000000, 	0.691613, 	-0.055252, 	0.007470, 	1.020777
24252, 	1.300000, 	0.803081, 	-0.112967, 	0.009161, 	1.023178
24253, 	0.000000, 	0.636420, 	-0.049418, 	0.006859, 	1.023336
24254, 	0.100000, 	0.382366, 	-0.037666, 	0.004201, 	1.027116
24255, 	0.400000, 	0.222388, 	-0.082099, 	0.003046, 	1.034336
24256, 	1.100000, 	0.741012, 	0.031431, 	0.007097, 	1.035396
24257, 	0.000000, 	0.398638, 	-0.107146, 	0.005059, 	1.035401
24258, 	0.200000, 	1.500538, 	-0.115501, 	0.016161, 	1.031894
24259, 	0.800000, 	0.213505, 	-0.023213, 	0.002368, 	1.030029
24260, 	0.400000, 	2.137598, 	-0.164836, 	0.023025, 	1.031188
24261, 	0.500000, 	0.698027, 	-0.016971, 	0.007151, 	1.031568
24262, 	0.400000, 	1.598517, 	-0.072798, 	0.016714, 	1.036772
24263, 	0.000000, 	0.627045, 	-0.031040, 	0.006582, 	1.036745
24264, 	0.190000, 	0.469010, 	-0.029116, 	0.004982, 	1.039884
24265, 	0.190000, 	0.660709, 	-0.143524, 	0.008043, 	1.044098
24266, 	0.500000, 	0.280325, 	-0.042029, 	0.003225, 	1.051494
24267, 	0.100000, 	-0.012911, 	-0.033572, 	0.000208, 	1.054160
24268, 	0.500000, 	0.636142, 	-0.116084, 	0.007523, 	1.049784
24269, 	0.100000, 	1.084404, 	-0.051798, 	0.011363, 	1.050058
24270, 	0.200000, 	1.160316, 	-0.029420, 	0.011898, 	1.052321
24271, 	0.200000, 	0.653718, 	-0.046916, 	0.007007, 	1.054924
24272, 	0.100000, 	0.064542, 	0.002377, 	0.000623, 	1.054472
24273, 	0.400000, 	0.092102, 	0.012675, 	0.000795, 	1.048265
24274, 	0.100000, 	1.152870, 	-0.061940, 	0.012149, 	1.047367
24275, 	1.600000, 	0.086470, 	-0.070407, 	0.001570, 	1.043874
24276, 	1.900000, 	1.315505, 	-0.070016, 	0.013856, 	1.037121
24277, 	0.200000, 	1.312710, 	-0.173613, 	0.014864, 	1.037380
24278, 	0.100000, 	0.903982, 	-0.095240, 	0.009993, 	1.037710
24279, 	1.000000, 	1.038916, 	-0.034882, 	0.010739, 	1.036348
24280, 	0.000000, 	0.630499, 	-0.066282, 	0.006969, 	1.037082
24281, 	0.400000, 	0.071435, 	0.026686, 	0.000449, 	1.032532
24282, 	1.300000, 	1.261866, 	-0.117315, 	0.013793, 	1.029382
24283, 	0.300000, 	0.833670, 	-0.102874, 	0.009366, 	1.030380
24284, 	0.000000, 	0.950381, 	-0.028724, 	0.009792, 	1.031158
24285, 	0.300000, 	0.065490, 	-0.007039, 	0.000726, 	1.035298
24286, 	0.000000, 	0.718693, 	-0.045975, 	0.007648, 	1.036037
24287, 	0.000000, 	0.540543, 	-0.033361, 	0.005740, 	1.037190
24288, 	0.100000, 	0.062600, 	0.007927, 	0.000548, 	1.039842
24289, 	0.100000, 	1.094695, 	-0.074228, 	0.011690, 	1.041097
24290, 	1.400000, 	0.171086, 	-0.009643, 	0.001808, 	1.035017
24291, 	1.100000, 	0.822347, 	-0.067743, 	0.008902, 	1.036184
24292, 	0.100000, 	0.018125, 	-0.000440, 	0.000187, 	1.040195
24293, 	0.000000, 	0.442001, 	-0.023667, 	0.004658, 	1.041859
24294, 	0.000000, 	0.316615, 	-0.001281, 	0.003180, 	1.043568
24295, 	0.190000, 	0.095135, 	0.000026, 	0.000952, 	1.047288
24296, 	0.600000, 	0.553280, 	-0.101603, 	0.006550, 	1.038571
24297, 	1.500000, 	1.719653, 	-0.087081, 	0.018068, 	1.028209
24298, 	0.900000, 	0.133623, 	-0.008142, 	0.001419, 	1.033716
24299, 	0.400000, 	0.334833, 	-0.094064, 	0.004290, 	1.034818
24300, 	0.100000, 	0.693924, 	-0.111732, 	0.008058, 	1.035971
24301, 	0.000000, 	0.732466, 	-0.021800, 	0.007544, 	1.036127
24302, 	0.000000, 	0.444925, 	-0.034536, 	0.004796, 	1.036641
24303, 	0.000000, 	0.749001, 	0.006655, 	0.007425, 	1.037336
24304, 	0.100000, 	0.044105, 	-0.007853, 	0.000521, 	1.039787
24305, 	0.400000, 	0.096234, 	-0.036819, 	0.001332, 	1.042566
